week_start,week_end,campaign_id,campaign_name,conversion_action_resource,conversion_action_name,conversion_action_category,conversions,conversion_value,all_conversions,all_conversion_value
2026-06-01,2026-06-07,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,15.023136,2003.713859,15.023136,2003.713859
2026-06-01,2026-06-07,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,137.749152,113.092171
2026-06-01,2026-06-07,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3435.333116,3260.965807
2026-06-08,2026-06-14,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,8.565999,8.565999
2026-06-08,2026-06-14,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,108.678309,50435.658621
2026-06-08,2026-06-14,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,13.588805,2869.005173
2026-06-08,2026-06-14,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,4910.307697,4592.025284
2026-06-08,2026-06-14,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,23.087028,1760.226466,23.087028,1760.226466
2026-06-08,2026-06-14,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,107.911596,104.911596
2026-06-08,2026-06-14,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3648.162947,3423.269635
2026-06-15,2026-06-21,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,11.263785,10.263785
2026-06-15,2026-06-21,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,222.768216,38296.747648
2026-06-15,2026-06-21,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,18.484197,1292.613103
2026-06-15,2026-06-21,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,5498.332619,5252.401866
2026-06-15,2026-06-21,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,34.669615,3831.839002,34.669615,3831.839002
2026-06-15,2026-06-21,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,188.174638,183.507416
2026-06-15,2026-06-21,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3901.179647,3687.891366
2026-06-15,2026-06-21,20647427212,Performance Max-2,customers/5626118344/conversionActions/7570673429,YouTube channel subscriptions,ENGAGEMENT,0.000000,0.000000,1.000000,1.000000
2026-06-22,2026-06-28,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,7.113863,7.113863
2026-06-22,2026-06-28,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,120.709105,45163.706816
2026-06-22,2026-06-28,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,13.166666,4176.213331
2026-06-22,2026-06-28,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,5367.947451,5058.617127
2026-06-22,2026-06-28,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,26.838960,4376.366448,26.838960,4376.366448
2026-06-22,2026-06-28,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,119.824669,108.837925
2026-06-22,2026-06-28,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3727.818886,3507.869809
2026-06-29,2026-07-05,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,7.011910,7.011910
2026-06-29,2026-07-05,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,83.075817,40462.907898
2026-06-29,2026-07-05,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,9.913623,691.286653
2026-06-29,2026-07-05,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,4563.022116,4233.727071
2026-06-29,2026-07-05,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,18.788494,1781.148136,18.788494,1781.148136
2026-06-29,2026-07-05,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,117.767177,114.749950
2026-06-29,2026-07-05,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3132.535065,2910.920451
2026-07-06,2026-07-12,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,8.965433,8.965433
2026-07-06,2026-07-12,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,107.243561,25343.048851
2026-07-06,2026-07-12,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,13.870517,2153.012766
2026-07-06,2026-07-12,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,4503.078388,4246.685692
2026-07-06,2026-07-12,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,16.451692,2282.682824,16.451692,2282.682824
2026-07-06,2026-07-12,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,118.422224,116.422224
2026-07-06,2026-07-12,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,3182.812367,3005.756725
2026-07-13,2026-07-19,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981731,Google Shopping App Add Payment Info,DEFAULT,0.000000,0.000000,3.132930,3.132930
2026-07-13,2026-07-19,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981599,Google Shopping App Add To Cart,ADD_TO_CART,0.000000,0.000000,113.145466,54484.842658
2026-07-13,2026-07-19,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981596,Google Shopping App Begin Checkout,BEGIN_CHECKOUT,0.000000,0.000000,6.142858,5254.617305
2026-07-13,2026-07-19,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981722,Google Shopping App Page View,PAGE_VIEW,0.000000,0.000000,3893.485879,3732.285180
2026-07-13,2026-07-19,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981593,Google Shopping App Purchase,PURCHASE,20.913573,1461.319617,20.913573,1461.319617
2026-07-13,2026-07-19,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981728,Google Shopping App Search,PAGE_VIEW,0.000000,0.000000,81.019813,80.930388
2026-07-13,2026-07-19,20647427212,Performance Max-2,customers/5626118344/conversionActions/7362981725,Google Shopping App View Item,PAGE_VIEW,0.000000,0.000000,2645.376027,2512.714351
